Model No.,Godwan,MT Stock,IB Stock,DDN Stock,DL Stock,CHD Stock,Main,Sample Line,Total
MK7452,0,1,0,0,0,0,0,0,1
MK7453,0,0,0,0,0,0,0,0,0
MK8494,0,0,0,0,0,0,0,0,0
MK8561,0,0,0,0,0,0,0,0,0
Mk8625,0,1,1,0,0,0,0,0,2
MK8734,0,0,0,0,0,0,0,0,0
MK8848,0,0,0,0,0,0,0,0,0
MK8849,0,0,0,0,0,0,0,0,0
MK8938,0,0,0,0,0,0,0,0,0
MK8954,0,0,0,0,0,0,0,0,0
MK8979,0,0,0,0,0,0,0,0,0
MK8984,0,0,0,0,0,0,0,0,0
MK9019,0,0,0,0,0,0,0,0,0
MK9057,0,0,0,1,0,0,0,0,1
MK9118,0,0,0,0,0,0,0,0,0
MK9119,0,0,0,0,0,0,0,0,0
MK9140,0,0,0,0,0,0,0,0,0
MK9146,0,0,0,0,0,0,0,0,0
MK9149,0,0,0,0,0,1,0,0,1
MKT5077,0,0,1,0,0,0,0,0,1
MKT5080,0,0,0,0,0,0,0,0,0
MKT5135V,0,0,0,0,0,0,0,0,0
MKT5143,0,0,0,0,0,0,0,0,0
MKT5146,0,0,0,0,0,0,0,0,0
MKT5148,0,0,0,1,0,0,0,0,1
MKT5153,0,0,1,0,0,0,0,0,1
MK6451,0,1,0,0,0,0,0,0,1
MK7392,0,1,0,0,0,0,0,0,1
MK7462,0,1,0,1,0,0,0,0,2
MK7465,0,1,0,0,0,0,0,0,1
MK7467,0,1,0,0,0,0,0,0,1
MK7469,0,1,0,0,0,0,0,0,1
MK7481,0,0,0,1,0,1,0,0,2
MK8286,0,0,1,1,0,0,0,0,2
MK9152,0,0,1,1,0,1,0,0,3
MK9153,0,1,0,0,0,0,0,0,1
MK9154,0,0,0,1,0,0,0,0,1
MK4811,0,1,1,0,0,0,0,0,2
MK4806,0,0,0,1,0,0,0,0,1
MK7363,0,1,0,0,0,0,0,0,1
MK7364,0,1,0,0,0,0,0,0,1
MK7460,0,0,0,1,0,0,0,0,1
MK7473,0,0,0,1,0,0,0,0,1
MK9073,0,1,0,1,0,0,0,0,2
MK9112,0,1,1,1,0,0,0,0,3
MK9162,0,0,0,0,0,0,0,0,0
MK3639,0,0,1,0,0,0,0,0,1
MK7397,0,0,1,0,0,0,0,0,1
MK7402,0,1,1,1,0,0,0,0,3
MK7403,0,1,0,0,0,0,0,0,1
MK7405,0,0,1,0,0,0,0,0,1
MK7428,0,1,1,1,0,1,0,0,4
MK9111,0,1,0,1,0,1,0,0,3
MK9113,0,0,1,1,0,1,0,0,3
MK5605,0,1,0,1,0,0,0,0,2
MK7241,0,1,0,1,0,0,0,0,2
MK7458,0,0,0,1,0,0,0,0,1
MK7472,0,1,0,0,0,0,0,0,1
MK9155,0,0,1,1,0,1,0,0,3
MK4735,0,1,1,1,0,1,0,0,4
MK4801,0,0,0,1,0,0,0,0,1
MK4823,0,1,0,1,0,0,0,0,2
MK7297,0,1,0,0,0,0,0,0,1
MK7371,0,1,1,1,0,1,0,0,4
MK7406,0,0,0,0,0,0,0,0,0
MK7457,0,1,0,0,0,0,0,0,1
MK8278,0,0,0,1,0,0,0,0,1
MK8279,0,1,0,1,0,0,0,0,2
MK8325,0,0,1,1,0,1,0,0,3
MK8655,0,1,1,1,0,0,0,0,3
MK8953,0,0,0,0,0,1,0,0,1
MK8987,0,1,1,1,0,0,0,0,3
MK9074,0,0,0,0,0,0,0,0,0
MK9136,0,1,1,1,0,1,0,0,4
MK9147,0,0,1,1,0,1,0,0,3
MK9165,0,0,0,0,0,0,0,0,0
MK4810,0,0,0,0,0,1,0,0,1
MK4827,0,0,0,1,0,1,0,0,2
MK3900,0,0,0,1,0,0,0,0,1
MK4711,0,0,0,1,0,0,0,0,1
MK4741,0,1,0,1,0,0,0,0,2
MK9075,0,0,0,1,0,0,0,0,1
MK9134,0,1,1,1,0,1,0,0,4
MK9166,0,0,0,1,0,0,0,0,1
MK4841,0,1,0,1,0,1,0,0,3
MK8607,0,1,0,0,0,1,0,0,2
MK7496,0,1,1,1,0,0,0,0,3
MK7504,0,1,0,1,0,1,0,0,3
MK7505,0,0,0,0,0,1,0,0,1
MK4842,0,1,1,0,0,1,0,0,3
MK4840,0,0,0,1,0,1,0,0,2
MK4832,0,1,0,0,0,1,0,0,2
MK7503SET,0,1,0,1,0,0,0,0,2
MKO1075,0,1,0,1,0,1,0,0,3
MK4833,0,0,0,0,0,0,0,0,0
MK7419,0,0,0,0,0,0,0,0,0
MK7434,0,0,0,0,0,0,0,0,0
MK7459,0,0,0,0,0,0,0,0,0
MK7485,0,0,0,0,0,0,0,0,0
MK7487,0,0,0,0,0,0,0,0,0
MK8952,0,0,0,0,0,0,0,0,0
MK9143,0,0,0,0,0,0,0,0,0
MK9158,0,0,0,0,0,0,0,0,0
MK9167,0,0,0,0,0,0,0,0,0
MK9176,0,0,0,0,0,0,0,0,0
MK9177,0,0,0,0,0,0,0,0,0
MK9178,0,0,0,0,0,0,0,0,0
MK9179,0,0,0,0,0,0,0,0,0
MK9180,0,0,0,0,0,0,0,0,0
AX1871,0,0,0,0,0,0,0,0,0
AX1872,0,1,1,1,0,0,0,0,3
AX1873,0,0,0,0,0,0,0,0,0
AX1876,0,1,1,1,0,1,0,0,4
AX2086,0,0,0,0,0,0,0,0,0
AX2098,0,0,0,0,0,0,0,0,0
AX5311,0,1,1,1,0,0,0,0,3
AX5384,0,0,0,1,0,0,0,0,1
AX5577,0,0,0,1,0,0,0,0,1
AX1326,0,1,1,0,0,0,0,0,2
AX1335,5,1,1,1,0,1,0,0,9
AX1720,0,1,0,1,0,1,0,0,3
AX1721,2,1,1,1,0,1,0,0,6
AX1722,2,1,1,1,0,1,0,0,6
AX1723,0,0,1,2,0,1,0,0,4
AX1731,0,1,1,1,0,0,0,0,3
AX1732,0,1,1,2,0,1,0,0,5
AX1854,0,1,1,0,0,0,0,0,2
AX2103,1,1,1,2,0,0,0,0,5
AX2104,1,1,1,1,0,1,0,0,5
AX2133,0,1,1,2,0,0,0,0,4
AX2137,0,0,0,0,0,0,0,0,0
AX2144,1,1,1,1,0,1,0,0,5
AX2164,0,0,0,0,0,0,0,0,0
AX2169,0,1,1,1,0,1,0,0,4
AX2189,1,1,1,2,0,1,0,0,6
AX2194,0,1,1,1,0,1,0,0,4
AX2413,0,1,0,1,0,1,0,0,3
AX2429,0,1,1,0,0,0,0,0,2
AX2430,0,0,1,1,0,0,0,0,2
AX2434,0,1,1,0,0,0,0,0,2
AX2437,0,1,1,0,0,0,0,0,2
AX2440,0,0,0,1,0,0,0,0,1
AX2443,0,1,1,1,0,1,0,0,4
AX2508,0,0,1,1,0,1,0,0,3
AX2602,0,1,1,1,0,0,0,0,3
AX2701,0,1,0,2,0,1,0,0,4
AX2706,0,1,0,0,0,1,0,0,2
AX2716,1,1,1,1,0,0,0,0,4
AX2719,0,1,1,2,0,1,0,0,5
AX2736,0,1,1,1,0,1,0,0,4
AX2745,0,0,1,1,0,0,0,0,2
AX2747,0,0,0,0,0,0,0,0,0
AX2748,0,0,1,0,0,1,0,0,2
AX2858,0,0,1,0,0,0,0,0,1
AX2902,0,0,0,0,0,0,0,0,0
AX5258,0,0,0,1,0,1,0,0,2
AX5262,0,0,0,0,0,0,0,0,0
AX5324,0,1,1,1,0,1,0,0,4
AX5328,0,0,0,1,0,0,0,0,1
AX5329,0,1,1,0,0,1,0,0,3
AX5383,0,0,0,0,0,0,0,0,0
AX5535,0,1,0,1,0,0,0,0,2
AX5536,1,1,1,1,0,0,0,0,4
AX5537,0,1,1,1,0,0,0,0,3
AX5548,1,1,1,0,0,1,0,0,4
AX5573,0,1,1,0,0,0,0,0,2
AX5580,0,0,1,1,0,0,0,0,2
AX5581,0,0,1,1,0,1,0,0,3
AX5602,0,0,0,0,0,1,0,0,1
AX5901,0,1,0,0,0,0,0,0,1
AX5911,0,0,0,0,0,1,0,0,1
AX5912,0,0,0,0,0,0,0,0,0
AX7101,0,1,1,1,0,1,0,0,4
AX7134SET,0,0,1,0,0,0,0,0,1
AX1734,0,0,0,0,0,0,0,0,0
AX1740,0,1,1,1,0,1,0,0,4
AX1741,0,0,0,0,0,0,0,0,0
AX1870,0,1,1,1,0,1,0,0,4
AX2444,0,1,1,0,0,0,0,0,2
AX2449,0,0,0,1,0,0,0,0,1
AX2450,0,0,0,0,0,0,0,0,0
AX2746,0,0,0,0,0,0,0,0,0
AX2752,0,1,0,0,0,0,0,0,1
AX4331,0,1,0,1,0,0,0,0,2
AX5587,0,0,0,1,0,0,0,0,1
AX5658,0,1,0,1,0,1,0,0,3
AX1737,0,1,1,0,0,0,0,0,2
AX1865,0,1,1,1,0,1,0,0,4
AX1867,0,1,1,1,0,1,0,0,4
AX1869,0,0,0,0,0,0,0,0,0
AX1954,0,0,1,0,0,0,0,0,1
AX2451,0,0,1,0,0,0,0,0,1
AX5592,0,1,1,1,0,0,0,0,3
AX5270,0,1,0,0,0,0,0,0,1
AX5271,0,0,0,1,0,0,0,0,1
AX5578,0,0,1,0,0,0,0,0,1
AX7105,0,0,1,1,0,0,0,0,2
AX1735,0,1,0,0,0,0,0,0,1
AX1739,0,1,1,1,0,0,0,0,3
AX1950,0,1,0,0,0,0,0,0,1
AX2870,0,0,1,0,0,0,0,0,1
AX5591,0,0,1,0,0,0,0,0,1
AX1746,0,0,0,0,0,0,0,0,0
AX1874,0,1,1,0,0,0,0,0,2
AX1875,1,1,1,1,0,1,0,0,5
AX1951,0,2,0,1,0,1,0,0,4
AX1956,1,1,1,1,0,1,0,0,5
AX2871,0,1,1,0,0,0,0,0,2
AX2872,0,1,0,1,0,0,0,0,2
AX4607,0,0,0,0,0,0,0,0,0
AX5595,0,0,0,0,0,1,0,0,1
AX1344,0,1,1,1,0,1,0,0,4
AX1443,0,0,0,0,0,0,0,0,0
AX1727,0,0,0,0,0,0,0,0,0
AX1728,0,0,0,0,0,0,0,0,0
AX1736,0,0,0,0,0,0,0,0,0
AX1827,0,0,0,0,0,0,0,0,0
AX1866,0,0,0,0,0,0,0,0,0
AX2417,0,0,0,0,0,0,0,0,0
AX2419,0,0,0,0,0,0,0,0,0
AX2445,0,1,0,0,0,0,0,0,1
AX2446,0,0,0,0,0,0,0,0,0
AX2624,0,0,0,0,0,0,0,0,0
AX2702,0,0,0,0,0,0,0,0,0
AX2756,0,1,0,1,0,0,0,0,2
AX2861,0,0,0,0,0,0,0,0,0
AX5256,0,0,0,0,0,0,0,0,0
AX5264,0,0,0,0,0,0,0,0,0
AX5584,0,1,0,0,0,0,0,0,1
AX7132SET,0,0,0,0,0,0,0,0,0
AX7133SET,0,0,0,0,0,0,0,0,0
AX1958,1,1,1,1,0,1,0,0,5
AX1959,1,2,1,1,0,0,0,0,5
AX2453,0,1,1,1,0,1,0,0,4
AX2454,0,0,1,1,0,0,0,0,2
AX2761,0,2,1,0,0,0,0,0,3
AX5275,0,0,0,1,0,0,0,0,1
AX5661,0,0,0,0,0,0,0,0,0
AX7145,0,0,1,0,0,0,0,0,1
AX7148,0,0,0,0,0,0,0,0,0
AX7152,0,0,0,0,0,0,0,0,0
AX7154,0,1,0,0,0,0,0,0,1
AX1878,0,1,1,1,0,0,0,0,3
AX1960,0,0,0,1,0,0,0,0,1
AX1962,0,1,1,1,0,1,0,0,4
AX5662,0,0,0,1,0,1,0,0,2
AX1957,0,1,0,0,0,0,0,0,1
AX2452,0,0,0,0,0,0,0,0,0
AX7147,0,1,1,1,0,1,0,0,4
AX1881,0,0,1,1,0,0,0,0,2
AX1742,0,1,0,0,0,0,0,0,1
AX1882,0,1,1,1,0,1,0,0,4
AX1952,0,1,1,1,0,0,0,0,3
AX1961,0,1,0,1,0,0,0,0,2
AX5385,0,1,1,1,0,1,0,0,4
AX5617,0,0,0,0,0,1,0,0,1
AX7151SET,0,1,0,1,0,1,0,0,3
AX7156SET,0,0,0,0,0,0,0,0,0
AX1880,0,1,1,1,0,1,0,0,4
AX7146SET,0,1,0,1,0,1,0,0,3
AX7153SET,0,1,1,1,0,1,0,0,4
AX4182,0,0,0,1,0,0,0,0,1
AX1963,0,1,1,1,0,1,0,0,4
AX1422,0,1,0,1,0,1,0,0,3
AX1421,0,1,0,1,0,1,0,0,3
AX2458,0,1,0,1,0,1,0,0,3
AX4180,0,1,0,1,0,0,0,0,2
AX1765,0,1,1,1,0,1,0,0,4
AX5173,0,1,0,1,0,1,0,0,3
AX7147SET,0,1,1,1,0,1,0,0,4
AX7160SET,0,1,0,1,0,0,0,0,2
AX2456,0,1,0,1,0,1,0,0,3
AX1955,0,0,0,0,0,0,0,0,0
AX2099,0,0,0,0,0,0,0,0,0
AX2122,0,0,0,0,0,0,0,0,0
AX2155,0,0,0,0,0,0,0,0,0
AX4181,0,0,0,0,0,0,0,0,0
AX4183,0,0,0,0,0,0,0,0,0
AX5174,0,0,0,0,0,0,0,0,0
AX5726,0,0,0,0,0,0,0,0,0
AX7121,0,0,0,0,0,0,0,0,0
AX7155SET,0,0,0,0,0,0,0,0,0
NCTH1791617,0,1,0,0,0,0,0,0,1
NDTH1710469,0,0,0,0,1,0,0,0,1
NDTH1782218,0,0,0,0,0,0,0,0,0
NDTH1791656,0,1,1,0,0,0,0,0,2
NDTH1791931,0,0,0,0,1,0,0,0,1
NDTH1791974,0,0,0,0,1,0,0,0,1
NETH1710410,0,0,0,0,1,0,0,0,1
NETH1710447,0,1,0,0,1,0,0,0,2
NETH1710478,0,0,0,0,1,0,0,0,1
NETH1710501,0,1,0,0,0,0,0,0,1
NETH1710503,0,2,0,0,0,0,0,0,2
NETH1781957,0,1,0,0,0,0,0,0,1
NETH1782190,0,0,0,0,0,0,0,0,0
NETH1782224,0,1,0,0,0,0,0,0,1
NETH1782390,0,1,1,0,1,0,0,0,3
NETH1782547,0,1,0,0,1,0,0,0,2
NETH1782553,0,1,0,0,1,0,0,0,2
NETH1791399,0,0,1,0,1,0,0,0,2
NETH1791461,0,0,0,0,2,0,0,0,2
NETH1791719,0,1,0,0,0,0,0,0,1
NETH1791722,0,1,0,0,0,0,0,0,1
NETH1791726,0,0,0,0,2,0,0,0,2
NETH1791858,0,1,0,0,0,0,0,0,1
NETH1791985,0,1,0,0,1,0,0,0,2
NETHI791990,0,0,0,0,0,0,0,0,0
TH1710570,0,0,0,0,1,0,0,0,1
TH1710585,0,1,0,0,0,0,0,0,1
TH1781171,0,1,0,0,0,0,0,0,1
TH1781220,0,1,0,0,0,0,0,0,1
TH1782537,0,1,0,0,1,0,0,0,2
TH1782540,0,1,1,0,0,0,0,0,2
TH1782551,0,0,0,0,0,0,0,0,0
TH1782601,0,0,0,0,2,0,0,0,2
TH1791913W,0,1,0,0,0,0,0,0,1
TH1791948,0,0,0,0,0,0,0,0,0
TH1792018,0,1,0,0,0,0,0,0,1
TH1792060,0,1,0,0,1,0,0,0,2
TH1792081,0,0,0,0,1,0,0,0,1
TH1792090,0,1,0,0,0,0,0,0,1
TH1782587,0,1,0,0,1,0,0,0,2
TH1782558,0,0,1,0,0,0,0,0,1
TH1710497,0,0,0,0,0,0,0,0,0
TH1782556,0,0,0,0,0,0,0,0,0
TH1782533,0,0,1,0,0,0,0,0,1
TH1792029,0,0,0,0,0,0,0,0,0
NCTH1782362,0,0,0,0,0,0,0,0,0
NETH1782387,0,0,0,0,1,0,0,0,1
TH1782592,0,0,0,0,0,0,0,0,0
TH1710503,0,0,1,0,0,0,0,0,1
TH1782597,0,1,0,0,0,0,0,0,1
NETH1781893,0,0,0,0,1,0,0,0,1
NCTH1791718,0,0,0,0,1,0,0,0,1
TH1782581,0,0,1,0,0,0,0,0,1
TH1782591,0,0,2,0,0,0,0,0,2
NCTH1791618,0,1,0,0,0,0,0,0,1
TH1710525,0,0,0,0,1,0,0,0,1
TH1792017,0,0,1,0,0,0,0,0,1
TH1710526,0,0,0,0,0,0,0,0,0
NDTH1710447,0,0,1,0,0,0,0,0,1
TH1792059,0,1,0,0,0,0,0,0,1
NDTH1791718,0,0,1,0,0,0,0,0,1
NDTH1791618,0,0,1,0,0,0,0,0,1
NDTH1791720,0,0,1,0,0,0,0,0,1
TH1792061,0,1,0,0,0,0,0,0,1
TH1710514,0,0,0,0,1,0,0,0,1
TH1792016,0,0,2,0,0,0,0,0,2
TH1792013,0,0,1,0,1,0,0,0,2
NDTH1710452,0,1,0,0,0,0,0,0,1
NCTH1782227,0,1,1,0,0,0,0,0,2
NETH1791969,0,1,0,0,0,0,0,0,1
NETH1782391,0,1,0,0,1,0,0,0,2
NETHI710478,0,0,0,0,0,0,0,0,0
NETH1791118,0,1,0,0,0,0,0,0,1
NETH1782340,0,1,0,0,0,0,0,0,1
NSTHI782212,0,0,0,0,0,0,0,0,0
NETHI791944,0,1,0,0,0,0,0,0,1
NETH1782196,0,0,0,0,0,0,0,0,0
NETH1791944,0,1,0,0,0,0,0,0,1
NETH1710450,0,1,0,0,0,0,0,0,1
NETH1710500,0,1,0,0,0,0,0,0,1
T0144101605700,0,1,0,0,0,0,0,0,1
T0173091615100,0,1,0,0,0,0,0,0,1
T0334101605301,0,1,0,0,0,0,0,0,1
T0352101601100,0,1,0,0,0,0,0,0,1
T0356171603100,0,1,0,1,0,1,0,0,3
T0384301605700,0,1,0,0,0,0,0,0,1
T0494171605700,0,1,0,0,0,0,0,0,1
T0572101611701,0,1,0,0,0,0,0,0,1
T0632102203701,0,1,0,0,0,0,0,0,1
T0634091101800,0,1,0,0,0,0,0,0,1
T0634091601800,0,1,0,0,0,0,0,0,1
T0634093601800,0,1,0,0,0,0,0,0,1
T0636101103700,0,1,0,0,0,0,0,0,1
T0636101103701,0,1,0,1,0,0,0,0,2
T0636101604700,0,1,0,0,0,0,0,0,1
T0636102203701,0,1,0,0,0,0,0,0,1
T0636103603700,0,1,0,0,0,0,0,0,1
T0636103603800,0,1,0,1,0,1,0,0,3
T0636103604700,0,1,0,1,0,0,0,0,2
T0854073601100,0,1,0,0,0,0,0,0,1
T0854103601300,0,1,0,1,0,0,0,0,2
T0862072226101,0,1,0,1,0,0,0,0,2
T0942101111602,0,1,0,0,0,1,0,0,2
T0942101133600,0,1,0,0,0,1,0,0,2
T0954171106700,0,2,0,2,0,1,0,0,5
T0994071103700,0,1,0,0,0,0,0,0,1
T1014171104100,0,1,0,0,0,0,0,0,1
T1014172306100,0,1,0,0,0,2,0,0,3
T1014173305100,0,1,0,1,0,1,0,0,3
T1019101135100,0,1,0,1,0,1,0,0,3
T1019103315100,0,1,0,1,0,1,0,0,3
T1019172203100,0,1,0,0,0,0,0,0,1
T1122101103600,0,1,0,0,0,1,0,0,2
T1144171103700,0,1,0,0,0,0,0,0,1
T1144173305700,0,1,0,0,0,0,0,0,1
T1166171103700,0,1,0,1,0,1,0,0,3
T1166171104701,0,1,0,2,0,2,0,0,5
T1166171109200,0,1,0,1,0,2,0,0,4
T1166171604200,0,1,0,0,0,1,0,0,2
T1166171604700,0,1,0,1,0,1,0,0,3
T1166171605700,0,1,0,0,0,0,0,0,1
T1166171609200,0,1,0,1,0,1,0,0,3
T1166171629700,0,0,0,0,0,0,0,0,0
T1166172202100,0,1,0,1,0,1,0,0,3
T1166173305100,0,1,0,1,0,2,0,0,4
T1166173604700,0,2,0,1,0,1,0,0,4
T1166173605200,0,1,0,0,0,0,0,0,1
T1166173704100,0,9,0,2,0,2,0,0,13
T1204072205100,0,1,0,0,0,0,0,0,1
T1204073705101,0,1,0,1,0,2,0,0,4
T1204171105101,0,1,0,1,0,0,0,0,2
T1204171109101,0,1,0,1,0,1,0,0,3
T1204171705103,0,1,0,0,0,0,0,0,1
T1204171742100,0,1,0,0,0,0,0,0,1
T1208071109100,0,1,0,1,0,1,0,0,3
T1208072205100,0,1,0,1,0,1,0,0,3
T1208073704100,0,1,0,1,0,1,0,0,3
T1222102203301,0,0,0,1,0,2,0,0,3
T1224101603300,0,1,0,0,0,0,0,0,1
T1224102203300,0,0,0,1,0,1,0,0,2
T1224171101100,0,2,0,1,0,2,0,0,5
T1224172201100,0,0,0,1,0,1,0,0,2
T1256171605100,0,1,0,0,0,0,0,0,1
T1256171605101,0,1,0,0,0,0,0,0,1
T1256172105100,0,1,0,0,0,1,0,0,2
T1256173305100,0,1,0,1,0,1,0,0,3
T1256173605100,0,2,0,1,0,1,0,0,4
T1256173608100,0,1,0,0,0,0,0,0,1
T1274101104100,0,1,0,0,0,1,0,0,2
T1292102201300,0,1,0,1,0,1,0,0,3
T1316171104200,0,6,0,2,0,2,0,0,10
T1316173605200,0,2,0,2,0,1,0,0,5
T1316173608200,0,1,0,0,0,0,0,0,1
T1372101104100,0,1,0,1,0,1,0,0,3
T1372101111100,0,1,0,0,0,1,0,0,2
T1372101133100,0,1,0,0,0,1,0,0,2
T1372101135100,0,0,0,1,0,1,0,0,2
T1372103302100,0,1,0,0,0,0,0,0,1
T1374071105100,0,1,0,1,0,1,0,0,3
T1374071109101,0,0,0,1,0,2,0,0,3
T1374072103100,0,1,0,1,0,2,0,0,4
T1374101704100,0,1,0,1,0,1,0,0,3
T1392072203800,0,1,0,0,0,0,0,0,1
T1398072203800,0,0,0,1,0,1,0,0,2
T1398073603100,0,1,0,0,0,1,0,0,2
T1414171105700,0,1,0,0,0,0,0,0,1
T1414171704700,0,0,0,0,0,0,0,0,0
T1414173705100,0,1,0,2,0,1,0,0,4
T1418071104100,0,0,0,1,0,0,0,0,1
T1418073705100,0,1,0,0,0,1,0,0,2
T1432101101101,0,1,0,0,0,0,0,0,1
T1432103302100,0,1,0,0,0,0,0,0,1
T1432103333100,0,1,0,1,0,2,0,0,4
T1434101101101,0,1,0,1,0,1,0,0,3
T1434101104100,0,1,0,1,0,1,0,0,3
T1434103302100,0,1,0,1,0,1,0,0,3
T1434103309100,0,1,0,1,0,0,0,0,2
T1494171105100,0,0,0,1,0,0,0,0,1
T1534204405100,0,0,0,1,0,0,0,0,1
T35921433,0,1,0,0,0,0,0,0,1
T58121531,0,1,0,0,0,0,0,0,1
T1374071105101,0,1,0,0,0,0,0,0,1
T0942102211100,0,0,0,0,0,0,0,0,0
T0942101112100,0,0,0,1,0,1,0,0,2
T0942103311101,0,0,0,1,0,1,0,0,2
T0073091111300,0,0,0,1,0,0,0,0,1
T1122103311100,0,0,0,1,0,1,0,0,2
T1122101104600,0,0,0,1,0,1,0,0,2
T1122103345600,0,0,0,0,0,1,0,0,1
T1204071705100,0,0,0,0,0,1,0,0,1
T1204073705100,0,0,0,0,0,1,0,0,1
T1204073704100,0,1,0,0,0,0,0,0,1
T1204171704100,0,0,0,1,0,1,0,0,2
T1204173705100,0,1,0,1,0,1,0,0,3
T1204171104101,0,1,0,1,0,1,0,0,3
T1154173705100,0,1,0,0,0,0,0,0,1
T1154272703100,0,0,0,0,0,1,0,0,1
T1154273705101,0,0,0,0,0,1,0,0,1
T1166171105701,0,1,0,1,0,1,0,0,3
T1166173605701,0,0,0,0,0,0,0,0,0
T1256171105100,0,0,0,1,0,1,0,0,2
T1144171104700,0,0,0,1,0,1,0,0,2
T1144171105700,0,0,0,1,0,1,0,0,2
T0636171605700,0,0,0,0,0,0,0,0,0
T0636173603700,0,1,0,0,0,2,0,0,3
T0636101603800,0,0,0,1,0,1,0,0,2
T0636101105700,0,0,0,0,0,1,0,0,1
T0636393603700,0,0,0,0,0,0,0,0,0
T0639073603800,0,0,0,0,0,1,0,0,1
T0639073606800,0,0,0,0,0,1,0,0,1
T0639072203801,0,0,0,0,0,0,0,0,0
T0064071603300,0,0,0,1,0,1,0,0,2
T0064072203300,0,0,0,1,0,1,0,0,2
T0062072203600,0,0,0,1,0,1,0,0,2
T0994071604800,0,0,0,0,0,0,0,0,0
T1019102206100,0,0,0,1,0,1,0,0,2
T1019102211600,0,0,0,1,0,1,0,0,2
T1019172215100,0,0,0,1,0,0,0,0,1
T1019173303100,0,0,0,0,0,1,0,0,1
T0356171605100,0,0,0,1,0,1,0,0,2
T0356171105100,0,0,0,1,0,1,0,0,2
T0354101103100,0,0,0,0,0,0,0,0,0
T1224101604300,0,0,0,0,0,1,0,0,1
T1274071104100,0,0,0,1,0,1,0,0,2
T1274071605101,0,0,0,0,0,1,0,0,1
T1294072203100,0,0,0,0,0,1,0,0,1
T1294101101300,0,1,0,1,0,1,0,0,3
T1294101105300,0,1,0,1,0,1,0,0,3
T1294101601300,0,1,0,1,0,1,0,0,3
T1294101605300,0,1,0,1,0,1,0,0,3
T1294102201300,0,1,0,1,0,1,0,0,3
T1292101101300,0,0,0,1,0,0,0,0,1
T1292101105300,0,1,0,1,0,1,0,0,3
T1320101111100,0,0,0,0,0,1,0,0,1
T0994072203801,0,0,0,0,0,1,0,0,1
T1184101627700,0,0,0,1,0,0,0,0,1
T0513101105100,0,0,0,1,0,0,0,0,1
T1166172204100,0,1,0,1,0,1,0,0,3
T1166172209100,0,1,0,1,0,1,0,0,3
T1016171104100,0,1,0,0,0,1,0,0,2
T1016171105100,0,0,0,0,0,0,0,0,0
T1016101104100,0,0,0,0,0,0,0,0,0
T1016101105100,0,1,0,0,0,0,0,0,1
T1204071109101,0,1,0,1,0,1,0,0,3
T1260102201301,0,0,0,1,0,1,0,0,2
T1374101103100,0,0,0,0,0,2,0,0,2
T1374101104100,0,0,0,0,0,1,0,0,1
T1374101105100,0,0,0,1,0,2,0,0,3
T1204071104103,0,0,0,0,0,1,0,0,1
T1274071109101,0,0,0,1,0,1,0,0,2
T1274104404100,0,0,0,0,0,1,0,0,1
T1374071104100,0,1,0,1,0,1,0,0,3
T1224171603300,0,0,0,0,0,0,0,0,0
T1222231103300,0,0,0,0,0,1,0,0,1
T1202101104100,0,0,0,1,0,1,0,0,2
T1202102105100,0,0,0,0,0,1,0,0,1
T1354173705101,0,0,0,1,0,0,0,0,1
T1374101109100,0,1,0,0,0,2,0,0,3
T1374101604100,0,0,0,1,0,1,0,0,2
T1374103302100,0,0,0,0,0,1,0,0,1
T1372101103100,0,1,0,1,0,1,0,0,3
T1372101108100,0,0,0,1,0,1,0,0,2
T1374071109100,0,1,0,1,0,2,0,0,4
T1166171606200,0,0,0,0,0,1,0,0,1
T1256171104100,0,0,0,1,0,1,0,0,2
T1274071104101,0,0,0,1,0,1,0,0,2
T1434101109100,0,2,0,1,0,2,0,0,5
T1434101604100,0,0,0,1,0,1,0,0,2
T1434103601100,0,0,0,1,0,1,0,0,2
T1432101101100,0,0,0,1,0,1,0,0,2
T1294102203100,0,0,0,1,0,1,0,0,2
T1294103626100,0,0,0,0,0,0,0,0,0
T1204171708101,0,0,0,1,0,1,0,0,2
T1202101105100,0,0,0,0,0,1,0,0,1
T1204101104100,0,0,0,1,0,1,0,0,2
T1204101105100,0,0,0,1,0,0,0,0,1
T1204102705100,0,0,0,1,0,1,0,0,2
T1414171701100,0,0,0,0,0,0,0,0,0
T1374101109101,0,1,0,1,0,0,0,0,2
T1414171104100,0,0,0,2,0,0,0,0,2
T1394071604100,0,0,0,0,0,0,0,0,0
T1398071104800,0,0,0,0,0,0,0,0,0
T1374101705100,0,1,0,1,0,0,0,0,2
T1374071135100,0,1,0,0,0,0,0,0,1
T1432101109100,0,1,0,0,0,0,0,0,1
T1432101104100,0,1,0,1,0,1,0,0,3
T1202102205100,0,1,0,1,0,0,0,0,2
T1204102205100,0,1,0,1,0,1,0,0,3
T1166173604200,0,1,0,1,0,1,0,0,3
T0064071103303,0,0,0,0,0,1,0,0,1
T1256173305101,0,1,0,1,0,2,0,0,4
T1372101109100,0,0,0,1,0,1,0,0,2
T1372071135100,0,0,0,1,0,0,0,0,1
T1504101105100,0,0,0,2,0,1,0,0,3
T1504101109100,0,0,0,0,0,4,0,0,4
T1504101603100,0,0,0,1,0,1,0,0,2
T1504102204100,0,0,0,1,0,3,0,0,4
